"";"fungsi";"iterasi";"populasi";"numVar";"selectionSize";"multipicationFactor";"hypermutationRate";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"1";"f1";100;10;5;2;0,5;0,5;164,65187989818;3,04552768357098;9,44980066269636;-0,303539307788014;4,86989854834974;-6,50152754969895;0;0;0;0;0;0,159999999999854
"2";"f1";100;30;5;10;0,5;0,5;6,9661746556725;0,55101066827774;1,73087255097926;-0,865474948659539;-1,52357826009393;-0,772207556292415;0;0;0;0;0;0,260000000000218
"3";"f1";100;50;5;25;0,5;0,5;16,9534665523464;1,00965853780508;-0,315904757007957;3,46674877218902;1,92753057926893;-0,317079154774547;0;0;0;0;0;0,450000000000728
"4";"f1";100;100;5;40;0,5;0,5;0,0866935693478988;0,112874479964375;0,222822977229953;0,0254368409514427;-0,0726849772036076;0,135545944795012;0;0;0;0;0;0,850000000000364
"5";"f1";500;10;5;2;0,5;0,5;0,951754939636001;-0,200982950627804;0,337413093075156;-0,307129416614771;0,556775787845254;0,627045007422566;0;0;0;0;0;0,729999999999563
"6";"f1";500;30;5;10;0,5;0,5;0,0890181753134792;-0,235773390159011;0,0749038066715002;0,142022548243403;-0,0827878247946501;-0,0281828921288252;0;0;0;0;0;1,35000000000036
"7";"f1";500;50;5;25;0,5;0,5;0,148565777016757;0,11137742549181;-0,364152062684298;-0,0532199162989855;0,00529484823346138;-0,0263386871665716;0;0;0;0;0;2,11999999999898
"8";"f1";500;100;5;40;0,5;0,5;0,0162510440298116;-0,0991101376712322;0,03379937261343;0,0128952786326408;-0,019420962780714;-0,0688648317009211;0;0;0;0;0;4,05999999999949
"9";"f1";1000;10;5;2;0,5;0,5;2,24227282944664;-0,271320808678865;-0,317066814750433;1,34871997870505;-0,0715534668415785;0,493924086913466;0;0;0;0;0;1,28000000000065
"10";"f1";1000;30;5;10;0,5;0,5;0,0140627507797387;0,102095818147063;-0,0416518654674292;-0,0116655137389898;-0,0420353375375271;-0,0011238269507885;0;0;0;0;0;2,57999999999993
"11";"f1";1000;50;5;25;0,5;0,5;0,0165011184672563;0,0145393423736095;0,0610665418207645;0,0241673085838556;-0,102196587249637;0,0391459092497826;0;0;0;0;0;4,13999999999942
"12";"f1";1000;100;5;40;0,5;0,5;0,0016678057380027;-0,0342292245477438;-0,00535645522177219;-0,0133890192955732;-0,00132787972688675;-0,0169246923178434;0;0;0;0;0;8,07999999999993
