"";"fungsi";"iterasi";"populasi";"numVar";"selectionSize";"multipicationFactor";"hypermutationRate";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"11";"f2";2000;50;10;25;0,5;0,5;1,34342912403735;0,0420832168310881;-0,0933815678581595;-0,0942607456818223;-0,0641957437619567;0,175261134281754;0,0897644367069006;-0,0997633021324873;-0,109585607424378;0,173338414169848;-0,401794952340424;17,115
"12";"f2";2000;100;10;40;0,5;0,5;0,401594494469468;0,0849877158179879;-0,012908554635942;-0,0745550915598869;0,0105413375422359;-0,023846197873354;0,0148205179721117;0,0140683306381106;-0,0910679204389453;-0,0561425508931279;0,0186562770977616;37,1900000000001
"13";"f2";5000;10;10;2;0,5;0,5;2,26749597106035;-0,0725269597023726;-0,348702291958034;0,00981831923127174;-0,451633762568235;0,106577202677727;0,450562019832432;-0,236697820946574;0,290331714786589;-0,00414107460528612;-0,296504800207913;9,42800000000011
"14";"f2";5000;30;10;10;0,5;0,5;0,352048669010401;-0,143944122828543;0,0325906416401267;0,0423966068774462;-0,00177730806171894;0,0189443212002516;0,00312485732138157;-0,0180512201040983;0,019899788312614;-0,0288183288648725;0,0425014737993479;23,271
"15";"f2";5000;50;10;25;0,5;0,5;0,265660923905671;0,0134414713829756;-0,0270128855481744;0,00685628037899733;0,0170635525137186;0,0137806823477149;0,0941461836919188;-0,0081791402772069;-0,0288031436502934;0,029235309921205;-0,0271422741934657;43,441
"16";"f2";5000;100;10;40;0,5;0,5;0,153749943710864;0,00500962138175964;0,0670280586928129;0,00934641342610121;0,0232247309759259;-0,00042798463255167;-0,0130743440240622;0,0047324039041996;-0,00442645512521267;0,0200586812570691;-0,00642125029116869;92,7520000000002
"17";"f3";2000;10;10;2;0,5;0,5;906,828166909509;4,92273704148829;-12,0678288396448;4,75184530951083;4,67965821735561;-25,3912195097655;30,2395881153643;-20,6920357886702;17,9520324803889;-9,57805346697569;2,76039498858154;4,173
"18";"f3";2000;30;10;10;0,5;0,5;387,996744469704;1,4145839959383;7,3847571387887;-7,85042317584157;-2,49609886668622;4,89182909950614;2,26286142133176;-10,2782252244651;14,4631813745946;-20,3459207434207;4,76045398972929;9,91800000000012
"19";"f3";2000;50;10;25;0,5;0,5;101,093574265578;-4,77637313306332;6,88332286663353;-0,785822421312332;4,27502328529954;-9,07215252518654;6,15641009062529;0,790230464190245;-2,36843875609338;-3,26592726632953;4,05297256074846;18,3509999999999
"20";"f3";2000;100;10;40;0,5;0,5;67,1060774456747;-4,5649467036128;8,87430608272552;-0,345643470063806;-4,23048725351691;1,78993702866137;-0,0388098414987326;-3,83352423086762;2,06992402672768;1,15058943629265;0,146197201684117;41,5650000000001
"21";"f3";5000;10;10;2;0,5;0,5;315,784878145655;5,16943531110883;-18,403398944065;12,4794560018927;-0,972010940313339;4,91521302610636;-6,40210430137813;7,80709041282535;-10,9941944945604;10,8738904818892;-7,26631809957325;10,0070000000001
"22";"f3";5000;30;10;10;0,5;0,5;69,3039504593887;-0,418815296143293;-2,50980984419584;6,1019488144666;-1,40891657210886;-4,91854404099286;1,29474410787225;-2,36038072034717;6,30990033969283;-5,52290729247034;3,37310559116304;24,0800000000002
"23";"f3";5000;50;10;25;0,5;0,5;115,831563825485;-2,004110859707;-0,370704755187035;-4,16330136358738;2,40132329054177;4,23706672154367;1,07337492518127;-2,05221027135849;3,67658152244985;3,19011644460261;-5,3031082265079;45,864
"24";"f3";5000;100;10;40;0,5;0,5;16,062876145306;-2,11035860702395;2,2300471086055;0,683522410690784;-1,65137001313269;3,52397258393466;-3,11743007041514;0,908762635663152;0,00103400088846684;0,907805282622576;-2,11399556137621;98,2239999999999
"25";"f4";2000;10;10;2;0,5;0,5;10,1958616171032;-0,043859239667654;0,189827801659703;3,65887037478387;-8,34499830380082;-0,912161124870181;10,1958616171032;6,77535161375999;5,64706530421972;-7,61381890624762;-9,1712033841759;3,91999999999985
