"";"fungsi";"iterasi";"populasi";"numVar";"numMemeplex";"frogLeapingIteration";"optimum";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"time"
"116";"f10";500;100;10;5;10;2,13041212992442;0,911508779439391;0,0253698062467589;-0,162485930857514;-0,194139514827163;0,0336473942296742;-0,0826570852204664;0,130646670992379;-0,822511987657355;0,0788140088679398;-0,011453934470212;27,1099999999997
"117";"f10";1000;10;10;5;10;12,4752429295693;-6,99394685862183;-8,306681258175;1,94276476517915;-2,95889865644611;3,16963546037976;1,29322427319726;-3,81084584331686;-4,14027961852671;-1,84611861993709;1,98037000865399;48,3900000000003
"118";"f10";1000;30;10;5;10;7,63804504130245;-2,10900576100927;0,963788230027747;0,0959290397828403;-0,10782802131555;-0,897992966946583;3,32719042221415;1,07363571768553;-2,99703146566152;4,0275383631298;0,764925633866519;49,0100000000002
"119";"f10";1000;50;10;5;10;4,657946563381;-0,920006400066436;-0,0977627991970336;-2,05515737872317;-0,0832426477217911;-0,936267555195956;-1,92349744716904;-1,89954025247867;-0,971097515331843;-0,937440382464411;0,0999233726401725;49,7200000000003
"120";"f10";1000;100;10;5;10;1,9900695636496;-0,259814015571469;0,0327689076677582;0,175432824145669;-0,00605822462330276;0,0137033713544556;0,992219391589109;-0,0682386367927764;0,0523018862445549;-0,246238944243105;-0,0702355803888844;52,0500000000002
"121";"f11";100;10;10;5;10;8,57482325689084;22,1065473139592;-9,29225616742072;23,7170667981629;9,57826359859249;33,5329880970828;29,9147527502629;29,436535399561;114,037064671525;-11,010083290398;114,273967648086;5,77999999999975
"122";"f11";100;30;10;5;10;4,76956244806517;2,96964683242767;-78,2518199272833;28,976480820898;-18,3648031475771;1,44498482013979;-13,117288711143;-22,8713265244715;-21,3958819912045;-80,6820209218445;-10,808134441307;5,76000000000022
"123";"f11";100;50;10;5;10;0,911352014647149;-6,19902779140804;-13,5624273797424;0,0364394833275956;0,690420453504451;13,0662394763188;29,4622284995671;16,0487172902241;-1,96335286937136;8,84597502577165;-1,23359717122309;6,11000000000058
"124";"f11";100;100;10;5;10;0,547981479316637;-0,243607384279386;17,7545307383145;5,13832251384124;6,18203775162209;-1,04553788126543;8,7888865816349;8,40262259173048;9,21535666061743;1,65057008176882;-9,08306794446057;6,39999999999964
"125";"f11";500;10;10;5;10;3,22726758091393;-62,9889191720781;-6,74835564747578;-0,235786778645357;6,59608138587746;-39,0335857065183;-35,0901309550021;-32,2072910242541;29,4495951520512;-13,4430072900669;-3,53677797045431;25,3299999999999
"126";"f11";500;30;10;5;10;2,07969873960501;9,66340710642882;-8,23737767403237;-21,0930711893567;10,9002934848245;42,9719934505229;14,8570713003106;49,5445746722666;-8,10805682380203;28,0326942515778;-9,6158316170933;25,8299999999999
"127";"f11";500;50;10;5;10;0,904545022602624;9,62696188723047;4,72578737216743;-5,18865973729327;12,8475319998081;-20,8325314488853;23,782011922385;8,31438272029693;-0,0380342368171412;27,2642752797294;-29,4700109828792;26,2200000000003
"128";"f11";500;100;10;5;10;0,507690191799963;28,1760517685074;8,84071786001337;0,0926218499778704;0,0310470502659128;7,00128356757985;0,329816940113905;-9,56048097687569;8,69413934229718;0,321220419149258;19,3551208662857;27,4800000000005
"129";"f11";1000;10;10;5;10;10,6650705957583;-27,1534555311842;12,7542558433826;-13,3256858162843;91,1926447381178;68,2852546029398;-46,512670669707;-90,9127672575063;25,482564662467;-114,722478799613;18,9588944434933;48,1899999999996
"130";"f11";1000;30;10;5;10;2,69926532406259;22,1050212452723;-21,6023082322923;-53,1963026506739;0,585089652852085;-5,0700966073676;16,8675748042577;42,3462754710851;-13,8823970907185;26,7264203428805;-12,5003009088222;49,04
"131";"f11";1000;50;10;5;10;1,29202809229517;21,7246152889041;-17,0515624368744;-0,137963300820437;-0,229609496876567;-0,38249097076387;0,00387984131171041;35,8628055423531;9,98356166277522;18,9100102934899;2,02344259307106;49,8000000000002
"132";"f11";1000;100;10;5;10;0,212733862560385;6,21245709367203;4,2576667854617;-5,10310781243846;-0,0595715629911119;0,279208190415907;-7,46734601334289;0,0588563761875502;-0,113282950034814;18,2353195109401;9,48453176386498;52,0500000000002
"133";"f12";100;10;10;5;10;46525,3434687171;-7,18532730951244;-1,96635815020778;-8,21310289983088;7,37735882396726;14,643485543733;2,62601184266415;-7,41709456404322;0,933098685389119;-1,65421886512054;-8,86837375107369;6,14999999999964
"134";"f12";100;30;10;5;10;2,9491543995132;-0,386227379050458;-1,10056216382408;-1,04781264556615;-0,11387491628289;0,658735859635706;0,863753330634442;-1,48739626073306;-3,03718157165858;6,50736978942828;-1,00066306154571;6,60000000000036
"135";"f12";100;50;10;5;10;2,58585464751635;-0,803336711841428;-3,55696171483999;2,83091340667208;-0,686169884686707;-2,63032733095714;-0,151863767433822;-2,13848741057433;-1,50674788230943;4,78258339822375;-4,64875478714707;6,75
"136";"f12";100;100;10;5;10;0,43977820338076;2,95295816510471;-1,05123888997614;0,570121549923921;-1,04251467737678;-1,02256680048422;-2,87174236401445;-1,06442220407788;-1,04746169594466;-0,776385629354204;-0,691066609113662;7,6899999999996
"137";"f12";500;10;10;5;10;8,10489909226979;2,8634803876628;-5,26561223503739;7,2680299651898;3,28130111350607;-5,02599374624895;7,16435033174196;-1,08700360473915;2,95044049663787;2,87832701189136;6,01016390017669;26,7000000000007
"138";"f12";500;30;10;5;10;16,9482960969075;10,0952955431751;6,93984095377431;3,49423966939587;-0,986354411955925;2,35423374245201;-9,71618008392256;7,15471073810948;-8,97380298107052;2,79518593191604;9,88104821985879;28,0599999999995
"139";"f12";500;50;10;5;10;1,00021457246978;-0,990723957262705;-1,35848920747155;3,14144874629104;2,93831274509759;-0,800265684963119;0,122031755257197;-0,841673324137355;2,28108732921751;-1,03123174141904;0,128607960966212;29,5900000000001
"140";"f12";500;100;10;5;10;0,496602241545226;-1,03483401296191;-1,75808888164993;-0,271891208347852;-0,857554199939933;0,438264933075033;-4,62598086537881;-1,00506154425864;-3,16018113008636;-0,945096912059946;-1,64073357993439;33,8000000000002
"141";"f12";1000;10;10;5;10;236,49722196925;-7,94560549224127;1,18399919157678;-7,02675505499836;1,57998340839769;10,3925191116597;-3,61565083734089;11,1693116479761;7,15101462643856;-1,00568265219328;0,507976624496299;50,8100000000004
"142";"f12";1000;30;10;5;10;5,69916782283473;-1,03028466839307;-7,05937639263041;7,15304767619738;2,98140795877119;7,01399456780635;-1,12483807832805;7,43989747660364;-1,00521424041359;1,8774544470248;-4,89269210739759;53,8899999999994
"143";"f12";1000;50;10;5;10;0,190760688449664;-1,00480477800376;-1,34262186873404;-1,14467041663763;-2,122132732156;-0,977792710146802;-0,617757098299117;-1,01769770508158;-3,75553132735658;-0,996394188492699;-1,65470070011885;56,6400000000003
"144";"f12";1000;100;10;5;10;0,0277543661177843;-0,992424511264196;-0,766722494865291;-0,933102174403904;-0,690941881253451;-0,66740375425383;-0,91709635785486;-0,904082713675748;-0,663717593193603;-1,69608330518596;-1,19072292804286;63,7200000000003
"145";"f13";100;10;10;5;10;4530,17819725015;5,06329435666962;-3,50007469442755;-3,57872581229807;3,42281817360078;7,58926835243826;-0,295251317767487;-3,02864166767492;-2,00328843356073;0,544841543539597;5,60645842300547;6,13999999999942
"146";"f13";100;30;10;5;10;7,61608932720975;-0,721781998422502;0,0154947829098551;4,84247218381627;-0,996630192640038;-1,32460424123674;4,0051447469684;1,67757887680784;3,5122675568862;1,01012985807339;-4,50518369213482;6,41000000000076
"147";"f13";100;50;10;5;10;3,25372805580486;-1,33728750829698;0,673790965133268;-2,57400659190831;-1,65659212952239;0,663314549167283;1,17100109535288;-1,02267926429142;2,03561007705536;0,991497837187961;0,0853734354229984;6,78999999999996
"148";"f13";100;100;10;5;10;4,34128015739558;4,72332569922735;3,3286994826747;-0,341229757032393;0,990332867707326;3,08549556207026;0,347358231191268;1,62517260786943;1,95745287447803;-2,75930365488259;-0,00529741812920862;7,48999999999978
"149";"f13";500;10;10;5;10;4,5535517100988;0,657103692179089;-3,05077616396564;0,663352262375046;1,46205992695897;3,54888018417779;0,661573859938958;4,79397945443884;-1,34163960994725;0,312455138919994;1,99145088274682;26,5100000000002
"150";"f13";500;30;10;5;10;8,9418242115686;2,03770467616955;-4,96516752176137;-2,02168652223973;1,3201242478935;-2,90904333079717;2,35633706457454;5,02536702855755;-0,976652590603982;-0,334551920497917;2,00855147403618;28,2699999999995
"151";"f13";500;50;10;5;10;6,52520607742682;0,332258894608335;0,669887393987221;1,40210538853014;1,75509109929534;3,09041971147787;4,32232747102401;4,33840536274836;-4,65714838260074;-1,00278318566401;1,66158094394547;29,5299999999997
"152";"f13";500;100;10;5;10;0,337396638689634;-0,325523300059719;0,996756699973507;0,373357472929069;1,04584186900087;0,69565507367929;1,07211725559251;0,969981417569798;0,723717916323784;0,188067907140059;0,684281817753674;33,1300000000001
"153";"f13";1000;10;10;5;10;3301510,90829967;5,2515690946824;6,66396990824675;-18,3317739344836;-7,7335489756679;5,34959695191484;-10,6413744679867;-1,9051631263039;-6,1322053658005;-7,9944832721967;9,03642063271965;50,8699999999999
"154";"f13";1000;30;10;5;10;17,9622007410635;5,41123586643148;-4,03616722715934;-3,02292662561757;2,64949365487826;-4,57989020135765;2,66617683043498;-5,04788738222449;1,67195755640258;2,27613977557329;3,54441556190367;53,75
"155";"f13";1000;50;10;5;10;29,9941322940672;-2,01373132741667;0,692127957747608;-4,77374315546345;-1,66220977015045;2,6750078099708;-3,23791973901069;-5,64189204997496;-2,33035393446166;0,665634814274746;1,92624793323302;56,6600000000008
"156";"f13";1000;100;10;5;10;1,83519692882346;0,994267595468184;1,19692460116983;0,29503109277622;0,0135941466018569;-2,44688279376661;1,0053666481306;0,143907480770237;0,630983085092201;1,49864353900907;-0,550385647628109;63,2599999999993
